  -2088.15186       58.6419754       0.00000000       0.00000000       0.00000000       1013.21167       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   20.9435616      -320.200775       40.7848320       0.00000000       0.00000000       0.00000000       129.236191       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       24.8255501      -157.495117       36.9028435       0.00000000       0.00000000       0.00000000       47.8833580       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       26.5239182      -111.201622       35.2044754       0.00000000       0.00000000       0.00000000       24.7366142       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       27.4766636      -91.8655701       0.00000000       0.00000000       0.00000000       0.00000000       15.0685873       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   1013.21167       0.00000000       0.00000000       0.00000000       0.00000000      -2088.15186       58.6419754       0.00000000       0.00000000       0.00000000       1013.21167       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       129.236191       0.00000000       0.00000000       0.00000000       20.9435616      -320.200775       40.7848320       0.00000000       0.00000000       0.00000000       129.236191       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       47.8833580       0.00000000       0.00000000       0.00000000       24.8255501      -157.495117       36.9028435       0.00000000       0.00000000       0.00000000       47.8833580       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       24.7366142       0.00000000       0.00000000       0.00000000       26.5239182      -111.201622       35.2044754       0.00000000       0.00000000       0.00000000       24.7366142       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       15.0685873       0.00000000       0.00000000       0.00000000       27.4766636      -91.8655701       0.00000000       0.00000000       0.00000000       0.00000000       15.0685873       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1013.21167       0.00000000       0.00000000       0.00000000       0.00000000      -2088.15186       58.6419754       0.00000000       0.00000000       0.00000000       1013.21167       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       129.236191       0.00000000       0.00000000       0.00000000       20.9435616      -320.200775       40.7848320       0.00000000       0.00000000       0.00000000       129.236191       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       47.8833580       0.00000000       0.00000000       0.00000000       24.8255501      -157.495117       36.9028435       0.00000000       0.00000000       0.00000000       47.8833580       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       24.7366142       0.00000000       0.00000000       0.00000000       26.5239182      -111.201622       35.2044754       0.00000000       0.00000000       0.00000000       24.7366142       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       15.0685873       0.00000000       0.00000000       0.00000000       27.4766636      -91.8655701       0.00000000       0.00000000       0.00000000       0.00000000       15.0685873       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       1013.21167       0.00000000       0.00000000       0.00000000       0.00000000      -2088.15186       58.6419754       0.00000000       0.00000000       0.00000000       1013.21167       0.00000000       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       129.236191       0.00000000       0.00000000       0.00000000       20.9435616      -320.200775       40.7848320       0.00000000       0.00000000       0.00000000       129.236191       0.00000000       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       47.8833580       0.00000000       0.00000000       0.00000000       24.8255501      -157.495117       36.9028435       0.00000000       0.00000000       0.00000000       47.8833580       0.00000000       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       24.7366142       0.00000000       0.00000000       0.00000000       26.5239182      -111.201622       35.2044754       0.00000000       0.00000000       0.00000000       24.7366142       0.00000000    
   0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       0.00000000       15.0685873       0.00000000       0.00000000       0.00000000       27.4766636      -91.8655701       0.00000000       0.00000000       0.00000000       0.00000000       15.0685873    
